VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
LE MANS;72;72181;UNIVERSITE DU MAINE - FACULTE DES SCIENCES - LABORATOIRE DE BIOLOGIE;;;SLV: flacons de scintillation en verre (0,13m3);FMA-VC;F3-7-01;0,00819;;30000000;14C
SABLE-SUR-SARTHE;72;72264;IONISOS - INSTALLATION D'IONISATION DE SABLÉ-SUR-SARTHE ;Déchets métalliques;;Solide et stable(0,37 m3 - 1 t );TFA;TFA;0,37;;10000;
SABLE-SUR-SARTHE;72;72264;IONISOS - INSTALLATION D'IONISATION DE SABLÉ-SUR-SARTHE ;Déchets technologiques (frottis, gants..);;Solide et stable(1,9 m3 - 0,33 t );TFA;TFA;0,627;;10000;
SABLE-SUR-SARTHE;72;72264;IONISOS - INSTALLATION D'IONISATION DE SABLÉ-SUR-SARTHE ;Résines échangeuses d'ions;;Solide et stable(3,125 m3 - 1 t );TFA;TFA;3,125;;10000;
CHAMBERY;73;73065;CENTRE HOSPITALIER DE CHAMBÉRY - PAVILLON SAINTE HELENE - MEDECINE NUCLEAIRE - SCINTIGRAPHIE - BIOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;2;;-;201Tl, 111In, 123I, 125I, 99mTc, 18F
CHAMBERY;73;73065;ORANGE - PARAFOUDRES CHAMBERY;;;S04 (0,026m3);AUTRES;S04;-;;;147Pm, 85Kr, 3H, 226Ra, 232Th
FRENEY;73;73119;ALUMINIUM PECHINEY - LES TEPPES;Sous la couverture stérile mise en place ;;"Résidus contaminés en thorium et en uranium.[activité massique &#8804; 14 Bq/g](1 ensemble de résidus)";AUTRES;DSH;-;;0;"U;Th"
BONNEVILLE;74;74042;CENTRE HOSPITALIER ALPES LEMAN - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;4;;-;111In, 169Er, 131I, 153Sm, 123I, 99mTc
BONNEVILLE;74;74042;CENTRE HOSPITALIER ALPES LEMAN - MEDECINE NUCLEAIRE;;;SNI: solides non incinérables (0,012m3);FMA-VC;F3-01;0,008088;;15000000;153Sm
METZ-TESSY;74;74181;CENTRE D'IMAGERIE NUCLEAIRE D'ANNECY - MEDECINE NUCLEAIRE - SCINTIGRAPHIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,32;;-;201Tl, 111In, 123I, 99mTc, 18F
PRINGY;74;74217;DASSAULT AVIATION - ARGONAY - CONCEPTION, PRODUCTION DE COMMANDES DE VOL;;;SI: solides incinérables (0,025m3);FMA-VC;F3-7-01;0,0021;;500;3H
PRINGY;74;74217;DASSAULT AVIATION - ARGONAY - CONCEPTION, PRODUCTION DE COMMANDES DE VOL;;;SL: flacons de scintillation en plastique (0,003m3);FMA-VC;F3-7-01;0,000189;;1200;3H
PRINGY;74;74217;DASSAULT AVIATION - ARGONAY - CONCEPTION, PRODUCTION DE COMMANDES DE VOL;;;SNI: solides non incinérables (0,033m3);FMA-VC;F3-01;0,022242;;33000000000;3H
PARIS 03;75;75056;CONSERVATOIRE NATIONAL DES ARTS ET METIERS - CASER;;;LA: liquides aqueux (0,001m3);FMA-VC;F3-7-01;0;;4000000;36Cl
PARIS 03;75;75056;CONSERVATOIRE NATIONAL DES ARTS ET METIERS - CASER;;;LA: liquides aqueux (0,005m3);FMA-VC;F3-7-01;0;;2000000;U
PARIS 03;75;75056;CONSERVATOIRE NATIONAL DES ARTS ET METIERS - CHAIRE DE BIOLOGIE;;;SI: solides incinérables (0,03m3);FMA-VC;F3-7-01;0,00252;;1000;14C, 3H
PARIS 04;75;75056;GENDARMERIE - GARDE REPUBLICAINE;Boussoles;;Boussoles SILVA(160 boussoles SILVA);AUTRES;S02;-;;0;
PARIS 04;75;75056;GENDARMERIE - GARDE REPUBLICAINE;Éléments constitutifs d'armes;;Aliades de tir tendu / FAMAS(1763 aliades de tir tendu FAMAS);AUTRES;S02;-;;0;
PARIS 04;75;75056;GENDARMERIE - GARDE REPUBLICAINE;Éléments constitutifs d'armes;;Coulisseaux de tir de nuit / FAMAS(1763 coulisseaux de tir de nuit FAMAS);AUTRES;S02;-;;0;
PARIS 04;75;75056;GENDARMERIE - GARDE REPUBLICAINE;Matériels transmissions;;Boutons recouverts d'une peinture phosphorescente(357 boutons );AUTRES;S02;-;;0;
PARIS 04;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL HOTEL-DIEU (AP-HP) - MEDECINE NUCLEAIRE ET  BIOPHYSIQUE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1;;-;201Tl, 111In, 67Ga, 123I, 99mTc
PARIS 04;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL HOTEL-DIEU (AP-HP) - MEDECINE NUCLEAIRE ET  BIOPHYSIQUE;;;SL: flacons de scintillation en plastique (0,03m3);FMA-VC;F3-7-01;0,00189;;999;154Eu
PARIS 05;75;75056;SSA - HIA VAL-DE-GRACE;Déchets de soins entreposés en fûts (volume estimé d'environ 0,3m3;;déchets de soins entreposés en futs(0,3 m3 - 1 t - 4 futs);VTC;DGD;0,3;;5000000;
PARIS 05;75;75056;SSA - HIA VAL-DE-GRACE;déchets liquides (receuil urines patients);;dechets liquides entreposés en cuves de decroissance(8 m3 - 1 t - 4 cuves);VTC;DGD;8;;5000000;60Co
PARIS 05;75;75056;COLLEGE DE FRANCE - CNRS 7241-INSERM U1050;;;DGD - Déchets gérés en décroissance;VTC;DGD;1;;-;125I, 32P, 35S
PARIS 05;75;75056;INSTITUT CURIE - HOPITAL - SERVICE DE RADIOTHERAPIE ET SERVICE DE MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,4;;-;192Ir, 123I, 125I, 99mTc, 18F
PARIS 05;75;75056;INSTITUT CURIE RECHERCHE - Centre de recherche de Paris;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,84;;-;32P, 35S
PARIS 05;75;75056;INSTITUT DE BIOLOGIE DE L'ECOLE NORMALE SUPERIEURE - CNRS UMR8197 - INSERM U1024;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,05;;-;32P, 35S
PARIS 05;75;75056;INSTITUT DE BIOLOGIE PHYSICO-CHIMIQUE - CNRS - UMR 7141 PHYSIOLOGIE MEMBRANAIRE ET MOLECULAIRE DU CHLOROPLASTE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,1;;-;33P, 125I, 32P
PARIS 05;75;75056;INSTITUT DE BIOLOGIE PHYSICO-CHIMIQUE - CNRS FRE 3630;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,1;;-;32P, 35S
PARIS 05;75;75056;MUSEUM NATIONAL D'HISTOIRE NATURELLE - SITE DU JARDIN DES PLANTES - UNITE SCIENTIFIQUE MUSEUM 503 - REGULATION ET DYNAMIQUE DES GENOMES;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,2;;-;33P, 32P
PARIS 05;75;75056;UNIVERSITE PARIS DESCARTES - CNRS - UMR7099 ;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,0002;;-;33P, 32P
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,8;;-;33P, 125I, 32P, 35S
PARIS 05;75;75056;UNIVERSITE PIERRE ET MARIE CURIE - UMR8226 CNRS/UPMC ;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,004;;-;32P
PARIS 05;75;75056;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS - CNRS - ENSCP - UPMC - UMR7223;;;DIV9-06 (0,000083m3);FA-VL;DIV9;0,000083;;6,54E+06;
PARIS 05;75;75056;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS - CNRS - ENSCP - UPMC - UMR7223;;;DIV9-06 (0,000125m3);FA-VL;DIV9;0,000125;;2,71E+06;U
PARIS 05;75;75056;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS - CNRS - ENSCP - UPMC - UMR7223;;;DIV9-06 (0,000244m3);FA-VL;DIV9;0,000244;;1,27E+06;U
PARIS 05;75;75056;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS - CNRS - ENSCP - UPMC - UMR7223;;;DIV9-06 (0,0032m3);FA-VL;DIV9;0,0032;;3,50E+05;U
PARIS 05;75;75056;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS - CNRS - ENSCP - UPMC - UMR7223;;;LA: liquides aqueux (0,00005m3);FMA-VC;F3-7-01;0;;;U
PARIS 05;75;75056;COLLEGE DE FRANCE - CNRS 7241-INSERM U1050;;;LA: liquides aqueux (0,001m3);FMA-VC;F3-7-01;0;;;3H
PARIS 05;75;75056;INSTITUT DE BIOLOGIE PHYSICO-CHIMIQUE - CNRS FRE 3630;;;LA: liquides aqueux (0,005m3);FMA-VC;F3-7-01;0;;6000000;3H
PARIS 05;75;75056;MUSEUM NATIONAL D'HISTOIRE NATURELLE - SITE DU JARDIN DES PLANTES - UMR7245 CNRS/MNHN - MCAM- Biodiversité et Adaptation des Microorganismes Eucaryotes à leur Environnement;;;LA: liquides aqueux (0,02m3);FMA-VC;F3-7-01;0;;3,30E+07;3H
PARIS 05;75;75056;COLLEGE DE FRANCE - CNRS 7241-INSERM U1050;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;9200000;36Cl
PARIS 05;75;75056;INSTITUT DU FER A MOULIN - CENTRE DE RECHERCHE - INSERM - UPMC - UMR 839 TRANSDUCTION DU SIGNAL ET PLASTICITE DANS LE SYSTEME;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;6400000;3H
PARIS 05;75;75056;INSTITUT DE BIOLOGIE DE L'ECOLE NORMALE SUPERIEURE - CNRS UMR8197 - INSERM U1024;;;LA: liquides aqueux (0,05m3);FMA-VC;F3-7-01;0;;1870000;14C, 3H, 230Th, 234U, 235U, 238U
PARIS 05;75;75056;INSTITUT CURIE RECHERCHE - Centre de recherche de Paris;;;LA: liquides aqueux (0,12m3);FMA-VC;F3-7-01;0;;1640000000;3H
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;LA: liquides aqueux (0,12m3);FMA-VC;F3-7-01;0;;60000000;U, Th
PARIS 05;75;75056;INSTITUT DE BIOLOGIE DE L'ECOLE NORMALE SUPERIEURE - CNRS UMR8197 - INSERM U1024;;;LA: liquides aqueux (0,1m3);FMA-VC;F3-7-01;0;;700000;14C, 3H
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;LA: liquides aqueux (0,54m3);FMA-VC;F3-7-01;0;;1220000000;14C, 3H, 152Eu
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;LS-LH : Solvants et Huiles Liquides (0,06m3);FMA-VC;F3-7-01;0;;48960000;14C, 3H, 152Eu
PARIS 05;75;75056;INSTITUT DE BIOLOGIE DE L'ECOLE NORMALE SUPERIEURE - CNRS UMR8197 - INSERM U1024;;;LS-LH : Solvants et Huiles Liquides (0,1m3);FMA-VC;F3-7-01;0;;1530000;14C, 3H
PARIS 05;75;75056;INSTITUT CURIE - HOPITAL - SERVICE DE RADIOTHERAPIE ET SERVICE DE MEDECINE NUCLEAIRE;;;S01 (0,001m3);AUTRES;S01;-;;120000000;137Cs
PARIS 05;75;75056;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS - CNRS - ENSCP - UPMC - UMR7223;;;SI: solides incinérables (0,0005m3);FMA-VC;F3-7-01;0,000042;;;U
PARIS 05;75;75056;INSTITUT DE BIOLOGIE PHYSICO-CHIMIQUE - CNRS FRE 3630;;;SI: solides incinérables (0,01m3);FMA-VC;F3-7-01;0,00084;;2000000;3H
PARIS 05;75;75056;MUSEUM NATIONAL D'HISTOIRE NATURELLE - SITE DU JARDIN DES PLANTES - UMR7245 CNRS/MNHN - MCAM- Biodiversité et Adaptation des Microorganismes Eucaryotes à leur Environnement;;;SI: solides incinérables (0,03m3);FMA-VC;F3-7-01;0,00252;;1,30E+07;3H
PARIS 05;75;75056;INSTITUT CURIE RECHERCHE - Centre de recherche de Paris;;;SI: solides incinérables (0,24m3);FMA-VC;F3-7-01;0,02016;;1,70E+05;U
PARIS 05;75;75056;INSTITUT DE BIOLOGIE DE L'ECOLE NORMALE SUPERIEURE - CNRS UMR8197 - INSERM U1024;;;SI: solides incinérables (0,24m3);FMA-VC;F3-7-01;0,02016;;42100000;14C, 3H, 230Th, 235U, 234U, 152Eu
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;SI: solides incinérables (0,48m3);FMA-VC;F3-7-01;0,04032;;1,20E+08;U, Th
PARIS 05;75;75056;INSTITUT CURIE RECHERCHE - Centre de recherche de Paris;;;SI: solides incinérables (0,96m3);FMA-VC;F3-7-01;0,08064;;2,26E+08;3H
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;SI: solides incinérables (1,32m3);FMA-VC;F3-7-01;0,11088;;158580000;14C, 3H, 152Eu
PARIS 05;75;75056;INSTITUT DE BIOLOGIE PHYSICO-CHIMIQUE - CNRS FRE 3630;;;SL: flacons de scintillation en plastique (0,01m3);FMA-VC;F3-7-01;0,00063;;2000000;3H
PARIS 05;75;75056;MUSEUM NATIONAL D'HISTOIRE NATURELLE - SITE DU JARDIN DES PLANTES - UMR7245 CNRS/MNHN - MCAM- Biodiversité et Adaptation des Microorganismes Eucaryotes à leur Environnement;;;SL: flacons de scintillation en plastique (0,03m3);FMA-VC;F3-7-01;0,00189;;5,00E+07;3H
PARIS 05;75;75056;INSTITUT DU FER A MOULIN - CENTRE DE RECHERCHE - INSERM - UPMC - UMR 839 TRANSDUCTION DU SIGNAL ET PLASTICITE DANS LE SYSTEME;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;2000000;3H
PARIS 05;75;75056;INSTITUT CURIE RECHERCHE - Centre de recherche de Paris;;;SL: flacons de scintillation en plastique (0,24m3);FMA-VC;F3-7-01;0,01512;;1,00E+06;3H
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;SL: flacons de scintillation en plastique (0,36m3);FMA-VC;F3-7-01;0,02268;;9210000;14C, 3H, 152Eu
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;SLV: flacons de scintillation en verre (0,12m3);FMA-VC;F3-7-01;0,00756;;260000;14C, 3H
PARIS 05;75;75056;INSTITUT CURIE - HOPITAL - SERVICE DE RADIOTHERAPIE ET SERVICE DE MEDECINE NUCLEAIRE;;;SNI: solides non incinérables (0,0002m3);FMA-VC;F3-01;0,0001348;;;235U
PARIS 05;75;75056;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS - CNRS - ENSCP - UPMC - UMR7223;;;SNI: solides non incinérables (0,001m3);FMA-VC;F3-01;0,000674;;8,10E+01;U
PARIS 05;75;75056;INSTITUT CURIE - HOPITAL - SERVICE DE RADIOTHERAPIE ET SERVICE DE MEDECINE NUCLEAIRE;;;SNI: solides non incinérables (0,002m3);FMA-VC;F3-01;0,001348;;370000;226Ra
PARIS 05;75;75056;COLLEGE DE FRANCE - CNRS 7241-INSERM U1050;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;370000000;14C, 3H
PARIS 05;75;75056;INSTITUT CURIE RECHERCHE - Centre de recherche de Paris;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;190000;U
PARIS 05;75;75056;INSTITUT DE BIOLOGIE DE L'ECOLE NORMALE SUPERIEURE - CNRS UMR8197 - INSERM U1024;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;3100000;14C, 3H
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;11400000;14C, 3H
PARIS 05;75;75056;INSTITUT CURIE - HOPITAL - SERVICE DE RADIOTHERAPIE ET SERVICE DE MEDECINE NUCLEAIRE;;;SNI: solides non incinérables (0,2m3);FMA-VC;F3-01;0,1348;;260000;3H
PARIS 05;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CAMPUS DE JUSSIEU - ER3 - UR4 - UMR 7224 - UMR 7195 - UMR 7622;;;SNI: solides non incinérables (0,68m3);FMA-VC;F3-01;0,45832;;200000000;Th, U
PARIS 05;75;75056;INSTITUT DE BIOLOGIE DE L'ECOLE NORMALE SUPERIEURE - CNRS UMR8197 - INSERM U1024;;;SO: solides organiques (0,12m3);FMA-VC;F3-7-01;0,01008;;10820000;14C, 3H, 152Eu
PARIS 05;75;75056;INSTITUT CURIE RECHERCHE - Centre de recherche de Paris;;;TFA-06 (25m3);TFA;TFA;25;;1250000000;226Ra
PARIS 05;75;75056;INSTITUT CURIE - HOPITAL - SERVICE DE RADIOTHERAPIE ET SERVICE DE MEDECINE NUCLEAIRE;;;TFA-07 (0,3m3);TFA;TFA;0,3;;;
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE PHARMACIE - CNRS - UMR 8015 LABORATOIRE DE CRISTALLOGRAPHIE ET RMN BIOLOGIQUES;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,36;;-;32P, 35S
PARIS 06;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CENTRE DE RECHERCHE DES CORDELIERS - UMRS1138;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,01;;-;125I, 32P, 35S
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;LA: liquides aqueux (0,015m3);FMA-VC;F3-7-01;0;;36500000;14C
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;66200000;3H
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE PHARMACIE - INSERM UMR-S1144;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;71000000;3H
PARIS 06;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CENTRE DE RECHERCHE DES CORDELIERS - UMRS1138;;;LA: liquides aqueux (0,09m3);FMA-VC;F3-7-01;0;;60000000;3H
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - INSERM UMR 1124;;;LA: liquides aqueux (0,1m3);FMA-VC;F3-7-01;0;;200000000;14C, 3H
PARIS 06;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CENTRE DE RECHERCHE DES CORDELIERS - UMRS1138;;;LA: liquides aqueux (0,24m3);FMA-VC;F3-7-01;0;;4000000;14C
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;LS-LH : Solvants et Huiles Liquides (0,005m3);FMA-VC;F3-7-01;0;;3,00E+06;3H
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;LS-LH : Solvants et Huiles Liquides (0,005m3);FMA-VC;F3-7-01;0;;7000000;14C
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;SI: solides incinérables (0,03m3);FMA-VC;F3-7-01;0,00252;;2,60E+05;65Zn
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;SI: solides incinérables (0,06m3);FMA-VC;F3-7-01;0,00504;;2810000;3H
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;SI: solides incinérables (0,08m3);FMA-VC;F3-7-01;0,00672;;6,50E+06;14C
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE MEDECINE - SAINTS-PERES -CNRS - UMR8118;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;3000000;14C
PARIS 06;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CENTRE DE RECHERCHE DES CORDELIERS - UMRS1138;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;2000000;3H
PARIS 06;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CENTRE DE RECHERCHE DES CORDELIERS - UMRS1138;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;4,00E+06;14C
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE MEDECINE - SAINTS-PERES - CNRS - UMR 8601 LABORATOIRE DE CHIMIE ET DE BIOCHIMIE;;;SI: solides incinérables (0,1m3);FMA-VC;F3-7-01;0,0084;;40000000;14C, 3H
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE PHARMACIE - INSERM UMR-S1144;;;SI: solides incinérables (0,24m3);FMA-VC;F3-7-01;0,02016;;1930000;14C, 3H
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - INSERM UMR 1124;;;SI: solides incinérables (0,2m3);FMA-VC;F3-7-01;0,0168;;20000000;14C, 3H, 32P
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;SL: flacons de scintillation en plastique (0,05m3);FMA-VC;F3-7-01;0,00315;;2000000;3H
PARIS 06;75;75056;UNIVERSITE PARIS DESCARTES - UMR 8192 - LABORATOIRE DE DYNAMIQUE MEMBRANAIRE ET MALADIES NEUROLOGIQUES;;;SL: flacons de scintillation en plastique (0,1m3);FMA-VC;F3-7-01;0,0063;;280000;14C
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE MEDECINE - SAINTS-PERES - CNRS - UMR 8601 LABORATOIRE DE CHIMIE ET DE BIOCHIMIE;;;SL: flacons de scintillation en plastique (0,1m3);FMA-VC;F3-7-01;0,0063;;60000000;14C, 3H
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - INSERM UMR 1124;;;SL: flacons de scintillation en plastique (0,1m3);FMA-VC;F3-7-01;0,0063;;40000000;14C, 3H
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE PHARMACIE - INSERM UMR-S1144;;;SL: flacons de scintillation en plastique (0,24m3);FMA-VC;F3-7-01;0,01512;;7030000;14C, 3H
PARIS 06;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CENTRE DE RECHERCHE DES CORDELIERS - UMRS1138;;;SL: flacons de scintillation en plastique (0,36m3);FMA-VC;F3-7-01;0,02268;;8000000;14C
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE PHARMACIE - INSERM UMR-S1144;;;SLV: flacons de scintillation en verre (0,24m3);FMA-VC;F3-7-01;0,01512;;21680000;14C, 3H
PARIS 06;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CENTRE DE RECHERCHE DES CORDELIERS - UMRS1138;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;4000000;14C
PARIS 06;75;75056;UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE - CENTRE DE RECHERCHE DES CORDELIERS - UMRS1138;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;4000000;3H
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE MEDECINE - SAINTS-PERES - CNRS - UMR 8601 LABORATOIRE DE CHIMIE ET DE BIOCHIMIE;;;SNI: solides non incinérables (0,1m3);FMA-VC;F3-01;0,0674;;40000000;14C, 3H
PARIS 06;75;75056;UNIVERSITE PARIS V - RENE DESCARTES - FACULTE DE PHARMACIE - INSERM UMR-S1144;;;SO: solides organiques (0,24m3);FMA-VC;F3-7-01;0,02016;;34120000;14C, 3H
PARIS 10;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL SAINT-LOUIS (AP-HP) - BIOLOGIE HORMONALE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,2;;-;125I
PARIS 10;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL SAINT-LOUIS (AP-HP) - MEDECINE NUCLEAIRE CHU SAINT LOUIS;;;DGD - Déchets gérés en décroissance;VTC;DGD;7,8;;-;111In, 131I, 123I, 125I, 99mTc, 18F
PARIS 10;75;75056;CHU SAINT-LOUIS - INSERM - UMR_S 976 - INSTITUT DE RECHERCHE SUR LA PEAU;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,01;;-;32P, 51Cr
PARIS 10;75;75056;CIS BIO INTERNATIONAL - CIS BIO INTERNATIONAL PARIS;;;DGD - Déchets gérés en décroissance;VTC;DGD;1;;-;18F
PARIS 10;75;75056;FACULTE DE MEDECINE LARIBOISIERE - SITE  VILLEMIN -  U1161- GENETIQUE DES MALADIES VASCULAIRES;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,1;;-;32P, 35S
PARIS 10;75;75056;GROUPE HOSPITALIER LARIBOISIERE-FERNAND WIDAL / HÔPITAL LARIBOISIERE (AP-HP) - BIOCHIMIE - BIOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,38;;-;125I
PARIS 10;75;75056;GROUPE HOSPITALIER LARIBOISIERE-FERNAND WIDAL / HÔPITAL LARIBOISIERE (AP-HP) - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;7,74;;-;201Tl, 90Y, 111In, 169Er, 123I, 99mTc
PARIS 10;75;75056;FACULTE DE MEDECINE LARIBOISIERE - INSTITUT DES VAISSEAUX ET DU SANG - RECHERCHE BIOMEDICALE;;;LA: liquides aqueux (0,01m3);FMA-VC;F3-7-01;0;;49500000;3H
PARIS 10;75;75056;CIS BIO INTERNATIONAL - CIS BIO INTERNATIONAL PARIS;;;LA: liquides aqueux (0,27m3);FMA-VC;F3-7-01;0;;432000;56Co, 57Co, 58Co
